事業コード,開発コード,部番,販社,SF-CODE,ランク,年月,経過月,月次使用数,累積販売台数
E1,M11,103-0,B,SF-103,B,202301,10,1,912
E1,M11,103-0,C,SF-103,B,202301,10,0,760
E1,M11,103-0,D,SF-103,B,202301,10,2,570
E1,M11,103-0,E,SF-103,B,202301,10,0,266
E1,M11,103-0,ALL,SF-103,B,202301,10,3,3800
E1,M11,103-1,A,SF-103,B,202301,10,0,1292
E1,M11,103-1,B,SF-103,B,202301,10,1,912
E1,M11,103-1,C,SF-103,B,202301,10,1,760
E1,M11,103-1,D,SF-103,B,202301,10,0,570
E1,M11,103-1,E,SF-103,B,202301,10,1,266
E1,M11,103-1,ALL,SF-103,B,202301,10,3,3800
E1,M11,103-0,A,SF-103,B,202302,11,0,1336
E1,M11,103-0,B,SF-103,B,202302,11,0,943
E1,M11,103-0,C,SF-103,B,202302,11,1,786
E1,M11,103-0,D,SF-103,B,202302,11,0,590
E1,M11,103-0,E,SF-103,B,202302,11,0,275
E1,M11,103-0,ALL,SF-103,B,202302,11,1,3930
E1,M11,103-1,A,SF-103,B,202302,11,0,1336
E1,M11,103-1,B,SF-103,B,202302,11,0,943
E1,M11,103-1,C,SF-103,B,202302,11,0,786
E1,M11,103-1,D,SF-103,B,202302,11,1,590
E1,M11,103-1,E,SF-103,B,202302,11,0,275
E1,M11,103-1,ALL,SF-103,B,202302,11,1,3930
E1,M11,103-0,A,SF-103,B,202303,12,1,1380
E1,M11,103-0,B,SF-103,B,202303,12,0,974
E1,M11,103-0,C,SF-103,B,202303,12,1,812
E1,M11,103-0,D,SF-103,B,202303,12,0,609
E1,M11,103-0,E,SF-103,B,202303,12,0,284
E1,M11,103-0,ALL,SF-103,B,202303,12,2,4060
E1,M11,103-1,A,SF-103,B,202303,12,2,1380
E1,M11,103-1,B,SF-103,B,202303,12,0,974
E1,M11,103-1,C,SF-103,B,202303,12,1,812
E1,M11,103-1,D,SF-103,B,202303,12,2,609
E1,M11,103-1,E,SF-103,B,202303,12,0,284
E1,M11,103-1,ALL,SF-103,B,202303,12,5,4060
E1,M11,103-0,A,SF-103,B,202304,13,3,1425
E1,M11,103-0,B,SF-103,B,202304,13,0,1006
E1,M11,103-0,C,SF-103,B,202304,13,0,838
E1,M11,103-0,D,SF-103,B,202304,13,1,628
E1,M11,103-0,E,SF-103,B,202304,13,0,293
E1,M11,103-0,ALL,SF-103,B,202304,13,4,4190
E1,M11,103-1,A,SF-103,B,202304,13,2,1425
E1,M11,103-1,B,SF-103,B,202304,13,1,1006
E1,M11,103-1,C,SF-103,B,202304,13,0,838
E1,M11,103-1,D,SF-103,B,202304,13,0,628
E1,M11,103-1,E,SF-103,B,202304,13,0,293
E1,M11,103-1,ALL,SF-103,B,202304,13,3,4190
E1,M11,103-0,A,SF-103,B,202305,14,2,1469
E1,M11,103-0,B,SF-103,B,202305,14,0,1037
E1,M11,103-0,C,SF-103,B,202305,14,0,864
E1,M11,103-0,D,SF-103,B,202305,14,1,648
E1,M11,103-0,E,SF-103,B,202305,14,0,302
E1,M11,103-0,ALL,SF-103,B,202305,14,3,4320
E1,M11,103-1,A,SF-103,B,202305,14,2,1469
E1,M11,103-1,B,SF-103,B,202305,14,1,1037
E1,M11,103-1,C,SF-103,B,202305,14,0,864
E1,M11,103-1,D,SF-103,B,202305,14,1,648
E1,M11,103-1,E,SF-103,B,202305,14,0,302
E1,M11,103-1,ALL,SF-103,B,202305,14,4,4320
E1,M11,103-0,A,SF-103,B,202306,15,0,1513
E1,M11,103-0,B,SF-103,B,202306,15,2,1068
E1,M11,103-0,C,SF-103,B,202306,15,0,890
E1,M11,103-0,D,SF-103,B,202306,15,1,668
E1,M11,103-0,E,SF-103,B,202306,15,0,312
E1,M11,103-0,ALL,SF-103,B,202306,15,3,4450
E1,M11,103-1,A,SF-103,B,202306,15,1,1513
E1,M11,103-1,B,SF-103,B,202306,15,0,1068
E1,M11,103-1,C,SF-103,B,202306,15,0,890
E1,M11,103-1,D,SF-103,B,202306,15,0,668
E1,M11,103-1,E,SF-103,B,202306,15,0,312
E1,M11,103-1,ALL,SF-103,B,202306,15,1,4450
E1,M11,103-0,A,SF-103,B,202307,16,1,1557
E1,M11,103-0,B,SF-103,B,202307,16,1,1099
E1,M11,103-0,C,SF-103,B,202307,16,0,916
E1,M11,103-0,D,SF-103,B,202307,16,0,687
E1,M11,103-0,E,SF-103,B,202307,16,1,321
E1,M11,103-0,ALL,SF-103,B,202307,16,3,4580
E1,M11,103-1,A,SF-103,B,202307,16,2,1557
E1,M11,103-1,B,SF-103,B,202307,16,1,1099
E1,M11,103-1,C,SF-103,B,202307,16,0,916
E1,M11,103-1,D,SF-103,B,202307,16,0,687
E1,M11,103-1,E,SF-103,B,202307,16,0,321
E1,M11,103-1,ALL,SF-103,B,202307,16,3,4580
E1,M11,103-0,A,SF-103,B,202308,17,0,1601
E1,M11,103-0,B,SF-103,B,202308,17,1,1130
E1,M11,103-0,C,SF-103,B,202308,17,1,942
E1,M11,103-0,D,SF-103,B,202308,17,0,706
E1,M11,103-0,E,SF-103,B,202308,17,0,330
E1,M11,103-0,ALL,SF-103,B,202308,17,2,4710
E1,M11,103-1,A,SF-103,B,202308,17,2,1601
E1,M11,103-1,B,SF-103,B,202308,17,2,1130
E1,M11,103-1,C,SF-103,B,202308,17,0,942
E1,M11,103-1,D,SF-103,B,202308,17,1,706
E1,M11,103-1,E,SF-103,B,202308,17,0,330
E1,M11,103-1,ALL,SF-103,B,202308,17,5,4710
E1,M11,103-0,A,SF-103,B,202309,18,3,1646
E1,M11,103-0,B,SF-103,B,202309,18,1,1162
E1,M11,103-0,C,SF-103,B,202309,18,2,968
E1,M11,103-0,D,SF-103,B,202309,18,0,726
E1,M11,103-0,E,SF-103,B,202309,18,1,339
E1,M11,103-0,ALL,SF-103,B,202309,18,7,4840
E1,M11,103-1,A,SF-103,B,202309,18,2,1646
E1,M11,103-1,B,SF-103,B,202309,18,0,1162
E1,M11,103-1,C,SF-103,B,202309,18,1,968
E1,M11,103-1,D,SF-103,B,202309,18,0,726
E1,M11,103-1,E,SF-103,B,202309,18,1,339
E1,M11,103-1,ALL,SF-103,B,202309,18,4,4840
E1,M11,103-0,A,SF-103,B,202310,19,0,1690
E1,M11,103-0,B,SF-103,B,202310,19,1,1193
E1,M11,103-0,C,SF-103,B,202310,19,1,994
E1,M11,103-0,D,SF-103,B,202310,19,0,746
E1,M11,103-0,E,SF-103,B,202310,19,0,348
E1,M11,103-0,ALL,SF-103,B,202310,19,2,4970
E1,M11,103-1,A,SF-103,B,202310,19,2,1690
E1,M11,103-1,B,SF-103,B,202310,19,0,1193
E1,M11,103-1,C,SF-103,B,202310,19,1,994
E1,M11,103-1,D,SF-103,B,202310,19,0,746
E1,M11,103-1,E,SF-103,B,202310,19,1,348
E1,M11,103-1,ALL,SF-103,B,202310,19,4,4970
E1,M11,103-0,A,SF-103,B,202311,20,2,1734
E1,M11,103-0,B,SF-103,B,202311,20,1,1224
E1,M11,103-0,C,SF-103,B,202311,20,0,1020
E1,M11,103-0,D,SF-103,B,202311,20,0,765
E1,M11,103-0,E,SF-103,B,202311,20,0,357
E1,M11,103-0,ALL,SF-103,B,202311,20,3,5100
E1,M11,103-1,A,SF-103,B,202311,20,6,1734
E1,M11,103-1,B,SF-103,B,202311,20,0,1224
E1,M11,103-1,C,SF-103,B,202311,20,0,1020
E1,M11,103-1,D,SF-103,B,202311,20,0,765
E1,M11,103-1,E,SF-103,B,202311,20,0,357
E1,M11,103-1,ALL,SF-103,B,202311,20,6,5100
E1,M11,103-0,A,SF-103,B,202312,21,3,1778
E1,M11,103-0,B,SF-103,B,202312,21,0,1255
E1,M11,103-0,C,SF-103,B,202312,21,1,1046
E1,M11,103-0,D,SF-103,B,202312,21,1,784
E1,M11,103-0,E,SF-103,B,202312,21,0,366
E1,M11,103-0,ALL,SF-103,B,202312,21,5,5230
E1,M11,103-1,A,SF-103,B,202312,21,1,1778
E1,M11,103-1,B,SF-103,B,202312,21,0,1255
E1,M11,103-1,C,SF-103,B,202312,21,0,1046
E1,M11,103-1,D,SF-103,B,202312,21,0,784
E1,M11,103-1,E,SF-103,B,202312,21,0,366
E1,M11,103-1,ALL,SF-103,B,202312,21,1,5230
E1,M11,103-0,A,SF-103,B,202401,22,1,1822
E1,M11,103-0,B,SF-103,B,202401,22,0,1286
E1,M11,103-0,C,SF-103,B,202401,22,0,1072
E1,M11,103-0,D,SF-103,B,202401,22,0,804
E1,M11,103-0,E,SF-103,B,202401,22,0,375
E1,M11,103-0,ALL,SF-103,B,202401,22,1,5360
E1,M11,103-1,A,SF-103,B,202401,22,2,1822
E1,M11,103-1,B,SF-103,B,202401,22,1,1286
E1,M11,103-1,C,SF-103,B,202401,22,3,1072
E1,M11,103-1,D,SF-103,B,202401,22,1,804
E1,M11,103-1,E,SF-103,B,202401,22,0,375
E1,M11,103-1,ALL,SF-103,B,202401,22,7,5360
E1,M11,103-0,A,SF-103,B,202402,23,0,1867
E1,M11,103-0,B,SF-103,B,202402,23,0,1318
E1,M11,103-0,C,SF-103,B,202402,23,1,1098
E1,M11,103-0,D,SF-103,B,202402,23,0,824
E1,M11,103-0,E,SF-103,B,202402,23,1,384
E1,M11,103-0,ALL,SF-103,B,202402,23,2,5490
E1,M11,103-1,A,SF-103,B,202402,23,1,1867
E1,M11,103-1,B,SF-103,B,202402,23,2,1318
E1,M11,103-1,C,SF-103,B,202402,23,0,1098
E1,M11,103-1,D,SF-103,B,202402,23,1,824
E1,M11,103-1,E,SF-103,B,202402,23,0,384
E1,M11,103-1,ALL,SF-103,B,202402,23,4,5490
E1,M11,103-0,A,SF-103,B,202403,24,0,1911
E1,M11,103-0,B,SF-103,B,202403,24,0,1349
E1,M11,103-0,C,SF-103,B,202403,24,1,1124
E1,M11,103-0,D,SF-103,B,202403,24,1,843
E1,M11,103-0,E,SF-103,B,202403,24,1,393
E1,M11,103-0,ALL,SF-103,B,202403,24,3,5620
E1,M11,103-1,A,SF-103,B,202403,24,1,1911
E1,M11,103-1,B,SF-103,B,202403,24,1,1349
E1,M11,103-1,C,SF-103,B,202403,24,1,1124
E1,M11,103-1,D,SF-103,B,202403,24,1,843
E1,M11,103-1,E,SF-103,B,202403,24,0,393
E1,M11,103-1,ALL,SF-103,B,202403,24,4,5620
E1,M11,103-0,A,SF-103,B,202404,25,1,1955
E1,M11,103-0,B,SF-103,B,202404,25,2,1380
E1,M11,103-0,C,SF-103,B,202404,25,1,1150
E1,M11,103-0,D,SF-103,B,202404,25,2,862
E1,M11,103-0,E,SF-103,B,202404,25,0,403
E1,M11,103-0,ALL,SF-103,B,202404,25,6,5750
E1,M11,103-1,A,SF-103,B,202404,25,0,1955
E1,M11,103-1,B,SF-103,B,202404,25,0,1380
E1,M11,103-1,C,SF-103,B,202404,25,0,1150
E1,M11,103-1,D,SF-103,B,202404,25,0,862
E1,M11,103-1,E,SF-103,B,202404,25,0,403
E1,M11,103-1,ALL,SF-103,B,202404,25,0,5750
E1,M11,103-0,A,SF-103,B,202405,26,1,1999
E1,M11,103-0,B,SF-103,B,202405,26,0,1411
E1,M11,103-0,C,SF-103,B,202405,26,0,1176
E1,M11,103-0,D,SF-103,B,202405,26,1,882
E1,M11,103-0,E,SF-103,B,202405,26,0,412
E1,M11,103-0,ALL,SF-103,B,202405,26,2,5880
E1,M11,103-1,A,SF-103,B,202405,26,2,1999
E1,M11,103-1,B,SF-103,B,202405,26,3,1411
E1,M11,103-1,C,SF-103,B,202405,26,1,1176
E1,M11,103-1,D,SF-103,B,202405,26,1,882
E1,M11,103-1,E,SF-103,B,202405,26,1,412
E1,M11,103-1,ALL,SF-103,B,202405,26,8,5880
E1,M11,103-0,A,SF-103,B,202406,27,2,2043
E1,M11,103-0,B,SF-103,B,202406,27,1,1442
E1,M11,103-0,C,SF-103,B,202406,27,1,1202
E1,M11,103-0,D,SF-103,B,202406,27,0,902
E1,M11,103-0,E,SF-103,B,202406,27,0,421
E1,M11,103-0,ALL,SF-103,B,202406,27,4,6010
E1,M11,103-1,A,SF-103,B,202406,27,1,2043
E1,M11,103-1,B,SF-103,B,202406,27,0,1442
E1,M11,103-1,C,SF-103,B,202406,27,1,1202
E1,M11,103-1,D,SF-103,B,202406,27,2,902
E1,M11,103-1,E,SF-103,B,202406,27,0,421
E1,M11,103-1,ALL,SF-103,B,202406,27,4,6010
E1,M11,103-0,A,SF-103,B,202407,28,1,2088
E1,M11,103-0,B,SF-103,B,202407,28,1,1474
E1,M11,103-0,C,SF-103,B,202407,28,2,1228
E1,M11,103-0,D,SF-103,B,202407,28,0,921
E1,M11,103-0,E,SF-103,B,202407,28,0,430
E1,M11,103-0,ALL,SF-103,B,202407,28,4,6140
E1,M11,103-1,A,SF-103,B,202407,28,0,2088
E1,M11,103-1,B,SF-103,B,202407,28,0,1474
E1,M11,103-1,C,SF-103,B,202407,28,1,1228
E1,M11,103-1,D,SF-103,B,202407,28,2,921
E1,M11,103-1,E,SF-103,B,202407,28,0,430
E1,M11,103-1,ALL,SF-103,B,202407,28,3,6140
E1,M11,103-0,A,SF-103,B,202408,29,2,2132
E1,M11,103-0,B,SF-103,B,202408,29,2,1505
E1,M11,103-0,C,SF-103,B,202408,29,0,1254
E1,M11,103-0,D,SF-103,B,202408,29,1,940
E1,M11,103-0,E,SF-103,B,202408,29,0,439
E1,M11,103-0,ALL,SF-103,B,202408,29,5,6270
E1,M11,103-1,A,SF-103,B,202408,29,1,2132
E1,M11,103-1,B,SF-103,B,202408,29,0,1505
E1,M11,103-1,C,SF-103,B,202408,29,1,1254
E1,M11,103-1,D,SF-103,B,202408,29,0,940
E1,M11,103-1,E,SF-103,B,202408,29,0,439
E1,M11,103-1,ALL,SF-103,B,202408,29,2,6270
E1,M11,103-0,A,SF-103,B,202409,30,2,2176
E1,M11,103-0,B,SF-103,B,202409,30,2,1536
E1,M11,103-0,C,SF-103,B,202409,30,0,1280
E1,M11,103-0,D,SF-103,B,202409,30,0,960
E1,M11,103-0,E,SF-103,B,202409,30,0,448
E1,M11,103-0,ALL,SF-103,B,202409,30,4,6400
E1,M11,103-1,A,SF-103,B,202409,30,0,2176
E1,M11,103-1,B,SF-103,B,202409,30,0,1536
E1,M11,103-1,C,SF-103,B,202409,30,2,1280
E1,M11,103-1,D,SF-103,B,202409,30,2,960
E1,M11,103-1,E,SF-103,B,202409,30,0,448
E1,M11,103-1,ALL,SF-103,B,202409,30,4,6400
E1,M11,103-0,A,SF-103,B,202410,31,1,2220
E1,M11,103-0,B,SF-103,B,202410,31,0,1567
E1,M11,103-0,C,SF-103,B,202410,31,1,1306
E1,M11,103-0,D,SF-103,B,202410,31,5,980
E1,M11,103-0,E,SF-103,B,202410,31,1,457
E1,M11,103-0,ALL,SF-103,B,202410,31,8,6530
E1,M11,103-1,A,SF-103,B,202410,31,0,2220
E1,M11,103-1,B,SF-103,B,202410,31,0,1567
E1,M11,103-1,C,SF-103,B,202410,31,2,1306
E1,M11,103-1,D,SF-103,B,202410,31,2,980
E1,M11,103-1,E,SF-103,B,202410,31,0,457
E1,M11,103-1,ALL,SF-103,B,202410,31,4,6530
E1,M11,103-0,A,SF-103,B,202411,32,1,2264
E1,M11,103-0,B,SF-103,B,202411,32,1,1598
E1,M11,103-0,C,SF-103,B,202411,32,2,1332
E1,M11,103-0,D,SF-103,B,202411,32,0,999
E1,M11,103-0,E,SF-103,B,202411,32,0,466
E1,M11,103-0,ALL,SF-103,B,202411,32,4,6660
E1,M11,103-1,A,SF-103,B,202411,32,2,2264
E1,M11,103-1,B,SF-103,B,202411,32,3,1598
E1,M11,103-1,C,SF-103,B,202411,32,2,1332
E1,M11,103-1,D,SF-103,B,202411,32,0,999
E1,M11,103-1,E,SF-103,B,202411,32,0,466
E1,M11,103-1,ALL,SF-103,B,202411,32,7,6660
E1,M11,103-0,A,SF-103,B,202412,33,2,2309
E1,M11,103-0,B,SF-103,B,202412,33,2,1630
E1,M11,103-0,C,SF-103,B,202412,33,1,1358
E1,M11,103-0,D,SF-103,B,202412,33,0,1018
E1,M11,103-0,E,SF-103,B,202412,33,1,475
E1,M11,103-0,ALL,SF-103,B,202412,33,6,6790
E1,M11,103-1,A,SF-103,B,202412,33,3,2309
E1,M11,103-1,B,SF-103,B,202412,33,1,1630
E1,M11,103-1,C,SF-103,B,202412,33,0,1358
E1,M11,103-1,D,SF-103,B,202412,33,0,1018
E1,M11,103-1,E,SF-103,B,202412,33,0,475
E1,M11,103-1,ALL,SF-103,B,202412,33,4,6790
E1,M11,104-0,A,SF-104,B,202203,0,2,850
E1,M11,104-0,D,SF-104,B,202203,0,1,375
E1,M11,104-0,ALL,SF-104,B,202203,0,3,2500
E1,M11,104-1,A,SF-104,B,202203,0,1,850
E1,M11,104-1,D,SF-104,B,202203,0,2,375
E1,M11,104-1,ALL,SF-104,B,202203,0,3,2500
E1,M11,104-2,A,SF-104,B,202203,0,3,850
E1,M11,104-2,ALL,SF-104,B,202203,0,3,2500
E1,M11,104-0,A,SF-104,B,202204,1,2,894
E1,M11,104-0,ALL,SF-104,B,202204,1,2,2630
E1,M11,104-1,A,SF-104,B,202204,1,1,894
E1,M11,104-1,B,SF-104,B,202204,1,1,631
E1,M11,104-1,D,SF-104,B,202204,1,1,394
E1,M11,104-1,ALL,SF-104,B,202204,1,3,2630
E1,M11,104-2,C,SF-104,B,202204,1,1,526
E1,M11,104-2,D,SF-104,B,202204,1,1,394
E1,M11,104-2,ALL,SF-104,B,202204,1,2,2630
E1,M11,104-0,A,SF-104,B,202205,2,3,938
E1,M11,104-0,B,SF-104,B,202205,2,0,662
E1,M11,104-0,C,SF-104,B,202205,2,0,552
E1,M11,104-0,D,SF-104,B,202205,2,1,414
E1,M11,104-0,ALL,SF-104,B,202205,2,4,2760
E1,M11,104-1,A,SF-104,B,202205,2,1,938
E1,M11,104-1,B,SF-104,B,202205,2,0,662
E1,M11,104-1,C,SF-104,B,202205,2,1,552
E1,M11,104-1,D,SF-104,B,202205,2,0,414
E1,M11,104-1,ALL,SF-104,B,202205,2,2,2760
E1,M11,104-2,A,SF-104,B,202205,2,2,938
E1,M11,104-2,B,SF-104,B,202205,2,2,662
E1,M11,104-2,C,SF-104,B,202205,2,0,552
E1,M11,104-2,D,SF-104,B,202205,2,0,414
E1,M11,104-2,ALL,SF-104,B,202205,2,4,2760
E1,M11,104-0,A,SF-104,B,202206,3,1,983
E1,M11,104-0,B,SF-104,B,202206,3,0,694
E1,M11,104-0,C,SF-104,B,202206,3,2,578
E1,M11,104-0,D,SF-104,B,202206,3,0,434
E1,M11,104-0,ALL,SF-104,B,202206,3,3,2890
E1,M11,104-1,A,SF-104,B,202206,3,1,983
E1,M11,104-1,B,SF-104,B,202206,3,2,694
E1,M11,104-1,C,SF-104,B,202206,3,1,578
E1,M11,104-1,D,SF-104,B,202206,3,1,434
E1,M11,104-1,ALL,SF-104,B,202206,3,5,2890
E1,M11,104-2,A,SF-104,B,202206,3,1,983
E1,M11,104-2,B,SF-104,B,202206,3,1,694
E1,M11,104-2,C,SF-104,B,202206,3,1,578
E1,M11,104-2,D,SF-104,B,202206,3,0,434
E1,M11,104-2,ALL,SF-104,B,202206,3,3,2890
E1,M11,104-0,A,SF-104,B,202207,4,0,1027
E1,M11,104-0,B,SF-104,B,202207,4,0,725
E1,M11,104-0,C,SF-104,B,202207,4,2,604
E1,M11,104-0,D,SF-104,B,202207,4,0,453
E1,M11,104-0,ALL,SF-104,B,202207,4,2,3020
E1,M11,104-1,A,SF-104,B,202207,4,1,1027
E1,M11,104-1,B,SF-104,B,202207,4,0,725
E1,M11,104-1,C,SF-104,B,202207,4,1,604
E1,M11,104-1,D,SF-104,B,202207,4,0,453
E1,M11,104-1,ALL,SF-104,B,202207,4,2,3020
E1,M11,104-2,A,SF-104,B,202207,4,5,1027
E1,M11,104-2,B,SF-104,B,202207,4,1,725
E1,M11,104-2,C,SF-104,B,202207,4,1,604
E1,M11,104-2,D,SF-104,B,202207,4,0,453
E1,M11,104-2,ALL,SF-104,B,202207,4,7,3020
E1,M11,104-0,A,SF-104,B,202208,5,5,1071
E1,M11,104-0,B,SF-104,B,202208,5,0,756
E1,M11,104-0,C,SF-104,B,202208,5,1,630
E1,M11,104-0,D,SF-104,B,202208,5,0,472
E1,M11,104-0,ALL,SF-104,B,202208,5,6,3150
E1,M11,104-1,A,SF-104,B,202208,5,1,1071
E1,M11,104-1,B,SF-104,B,202208,5,3,756
E1,M11,104-1,C,SF-104,B,202208,5,1,630
E1,M11,104-1,D,SF-104,B,202208,5,0,472
E1,M11,104-1,ALL,SF-104,B,202208,5,5,3150
E1,M11,104-2,A,SF-104,B,202208,5,1,1071
E1,M11,104-2,B,SF-104,B,202208,5,0,756
E1,M11,104-2,C,SF-104,B,202208,5,0,630
E1,M11,104-2,D,SF-104,B,202208,5,1,472
E1,M11,104-2,ALL,SF-104,B,202208,5,2,3150
E1,M11,104-0,A,SF-104,B,202209,6,1,1115
E1,M11,104-0,B,SF-104,B,202209,6,0,787
E1,M11,104-0,C,SF-104,B,202209,6,0,656
E1,M11,104-0,D,SF-104,B,202209,6,0,492
E1,M11,104-0,ALL,SF-104,B,202209,6,1,3280
E1,M11,104-1,A,SF-104,B,202209,6,1,1115
E1,M11,104-1,B,SF-104,B,202209,6,1,787
E1,M11,104-1,C,SF-104,B,202209,6,0,656
E1,M11,104-1,D,SF-104,B,202209,6,0,492
E1,M11,104-1,ALL,SF-104,B,202209,6,2,3280
E1,M11,104-2,A,SF-104,B,202209,6,2,1115
E1,M11,104-2,B,SF-104,B,202209,6,0,787
E1,M11,104-2,C,SF-104,B,202209,6,1,656
E1,M11,104-2,D,SF-104,B,202209,6,0,492
E1,M11,104-2,ALL,SF-104,B,202209,6,3,3280
E1,M11,104-0,A,SF-104,B,202210,7,3,1159
E1,M11,104-0,B,SF-104,B,202210,7,0,818
E1,M11,104-0,C,SF-104,B,202210,7,0,682
E1,M11,104-0,D,SF-104,B,202210,7,0,512
E1,M11,104-0,ALL,SF-104,B,202210,7,3,3410
E1,M11,104-1,A,SF-104,B,202210,7,2,1159
E1,M11,104-1,B,SF-104,B,202210,7,1,818
E1,M11,104-1,C,SF-104,B,202210,7,0,682
E1,M11,104-1,D,SF-104,B,202210,7,1,512
E1,M11,104-1,ALL,SF-104,B,202210,7,4,3410
E1,M11,104-2,A,SF-104,B,202210,7,1,1159
E1,M11,104-2,B,SF-104,B,202210,7,0,818
E1,M11,104-2,C,SF-104,B,202210,7,1,682
E1,M11,104-2,D,SF-104,B,202210,7,1,512
E1,M11,104-2,ALL,SF-104,B,202210,7,3,3410
E1,M11,104-0,A,SF-104,B,202211,8,0,1204
E1,M11,104-0,B,SF-104,B,202211,8,1,850
E1,M11,104-0,C,SF-104,B,202211,8,1,708
E1,M11,104-0,D,SF-104,B,202211,8,0,531
E1,M11,104-0,E,SF-104,B,202211,8,0,248
E1,M11,104-0,ALL,SF-104,B,202211,8,2,3540
E1,M11,104-1,A,SF-104,B,202211,8,0,1204
E1,M11,104-1,B,SF-104,B,202211,8,1,850
E1,M11,104-1,C,SF-104,B,202211,8,1,708
E1,M11,104-1,D,SF-104,B,202211,8,0,531
E1,M11,104-1,E,SF-104,B,202211,8,0,248
E1,M11,104-1,ALL,SF-104,B,202211,8,2,3540
E1,M11,104-2,A,SF-104,B,202211,8,0,1204
E1,M11,104-2,B,SF-104,B,202211,8,1,850
E1,M11,104-2,C,SF-104,B,202211,8,3,708
E1,M11,104-2,D,SF-104,B,202211,8,1,531
E1,M11,104-2,E,SF-104,B,202211,8,0,248
E1,M11,104-2,ALL,SF-104,B,202211,8,5,3540
E1,M11,104-0,A,SF-104,B,202212,9,2,1248
E1,M11,104-0,B,SF-104,B,202212,9,2,881
E1,M11,104-0,C,SF-104,B,202212,9,1,734
E1,M11,104-0,D,SF-104,B,202212,9,0,550
E1,M11,104-0,E,SF-104,B,202212,9,0,257
E1,M11,104-0,ALL,SF-104,B,202212,9,5,3670
E1,M11,104-1,A,SF-104,B,202212,9,1,1248
E1,M11,104-1,B,SF-104,B,202212,9,0,881
E1,M11,104-1,C,SF-104,B,202212,9,1,734
E1,M11,104-1,D,SF-104,B,202212,9,0,550
E1,M11,104-1,E,SF-104,B,202212,9,0,257
E1,M11,104-1,ALL,SF-104,B,202212,9,2,3670
E1,M11,104-2,A,SF-104,B,202212,9,0,1248
E1,M11,104-2,B,SF-104,B,202212,9,0,881
E1,M11,104-2,C,SF-104,B,202212,9,1,734
E1,M11,104-2,D,SF-104,B,202212,9,2,550
E1,M11,104-2,E,SF-104,B,202212,9,0,257
E1,M11,104-2,ALL,SF-104,B,202212,9,3,3670
E1,M11,104-0,A,SF-104,B,202301,10,0,1292
E1,M11,104-0,B,SF-104,B,202301,10,1,912
E1,M11,104-0,C,SF-104,B,202301,10,2,760
E1,M11,104-0,D,SF-104,B,202301,10,0,570
E1,M11,104-0,E,SF-104,B,202301,10,0,266
E1,M11,104-0,ALL,SF-104,B,202301,10,3,3800
E1,M11,104-1,A,SF-104,B,202301,10,1,1292
E1,M11,104-1,B,SF-104,B,202301,10,0,912
E1,M11,104-1,C,SF-104,B,202301,10,1,760
E1,M11,104-1,D,SF-104,B,202301,10,2,570
E1,M11,104-1,E,SF-104,B,202301,10,0,266
E1,M11,104-1,ALL,SF-104,B,202301,10,4,3800
E1,M11,104-2,A,SF-104,B,202301,10,1,1292
E1,M11,104-2,B,SF-104,B,202301,10,1,912
E1,M11,104-2,C,SF-104,B,202301,10,0,760
E1,M11,104-2,D,SF-104,B,202301,10,0,570
E1,M11,104-2,E,SF-104,B,202301,10,1,266
E1,M11,104-2,ALL,SF-104,B,202301,10,3,3800
E1,M11,104-0,A,SF-104,B,202302,11,0,1336
E1,M11,104-0,B,SF-104,B,202302,11,0,943
E1,M11,104-0,C,SF-104,B,202302,11,2,786
E1,M11,104-0,D,SF-104,B,202302,11,0,590
E1,M11,104-0,E,SF-104,B,202302,11,0,275
E1,M11,104-0,ALL,SF-104,B,202302,11,2,3930
E1,M11,104-1,A,SF-104,B,202302,11,0,1336
E1,M11,104-1,B,SF-104,B,202302,11,1,943
E1,M11,104-1,C,SF-104,B,202302,11,0,786
E1,M11,104-1,D,SF-104,B,202302,11,2,590
E1,M11,104-1,E,SF-104,B,202302,11,0,275
E1,M11,104-1,ALL,SF-104,B,202302,11,3,3930
E1,M11,104-2,A,SF-104,B,202302,11,3,1336
E1,M11,104-2,B,SF-104,B,202302,11,0,943
E1,M11,104-2,C,SF-104,B,202302,11,0,786
E1,M11,104-2,D,SF-104,B,202302,11,1,590
E1,M11,104-2,E,SF-104,B,202302,11,0,275
E1,M11,104-2,ALL,SF-104,B,202302,11,4,3930
E1,M11,104-0,A,SF-104,B,202303,12,1,1380
E1,M11,104-0,B,SF-104,B,202303,12,0,974
E1,M11,104-0,C,SF-104,B,202303,12,0,812
E1,M11,104-0,D,SF-104,B,202303,12,1,609
E1,M11,104-0,E,SF-104,B,202303,12,1,284
E1,M11,104-0,ALL,SF-104,B,202303,12,3,4060
E1,M11,104-1,A,SF-104,B,202303,12,0,1380
E1,M11,104-1,B,SF-104,B,202303,12,1,974
E1,M11,104-1,C,SF-104,B,202303,12,1,812
E1,M11,104-1,D,SF-104,B,202303,12,3,609
E1,M11,104-1,E,SF-104,B,202303,12,0,284
E1,M11,104-1,ALL,SF-104,B,202303,12,5,4060
E1,M11,104-2,A,SF-104,B,202303,12,0,1380
E1,M11,104-2,B,SF-104,B,202303,12,1,974
E1,M11,104-2,C,SF-104,B,202303,12,1,812
E1,M11,104-2,D,SF-104,B,202303,12,0,609
E1,M11,104-2,E,SF-104,B,202303,12,0,284
