事業コード,開発コード,部番,販社,SF-CODE,ランク,年月,経過月,累積販売台数,月次使用数
E1,M11,104-1,D,SF-104,B,202211,8,531,0.0
E1,M11,104-1,D,SF-104,B,202212,9,550,0.0
E1,M11,104-1,D,SF-104,B,202301,10,570,2.0
E1,M11,104-1,D,SF-104,B,202302,11,590,2.0
E1,M11,104-1,D,SF-104,B,202303,12,609,3.0
E1,M11,104-1,D,SF-104,B,202304,13,628,1.0
E1,M11,104-1,D,SF-104,B,202305,14,648,1.0
E1,M11,104-1,D,SF-104,B,202306,15,668,0.0
E1,M11,104-1,D,SF-104,B,202307,16,687,2.0
E1,M11,104-1,D,SF-104,B,202308,17,706,1.0
E1,M11,104-1,D,SF-104,B,202309,18,726,1.0
E1,M11,104-1,D,SF-104,B,202310,19,746,1.0
E1,M11,104-1,D,SF-104,B,202311,20,765,1.0
E1,M11,104-1,D,SF-104,B,202312,21,784,1.0
E1,M11,104-1,D,SF-104,B,202401,22,804,0.0
E1,M11,104-1,D,SF-104,B,202402,23,824,0.0
E1,M11,104-1,D,SF-104,B,202403,24,843,0.0
E1,M11,104-1,D,SF-104,B,202404,25,862,1.0
E1,M11,104-1,D,SF-104,B,202405,26,882,1.0
E1,M11,104-1,D,SF-104,B,202406,27,902,1.0
E1,M11,104-1,D,SF-104,B,202407,28,921,3.0
E1,M11,104-1,D,SF-104,B,202408,29,940,1.0
E1,M11,104-1,D,SF-104,B,202409,30,960,2.0
E1,M11,104-1,D,SF-104,B,202410,31,980,0.0
E1,M11,104-1,E,SF-104,B,202211,8,248,0.0
E1,M11,104-1,E,SF-104,B,202212,9,257,0.0
E1,M11,104-1,E,SF-104,B,202301,10,266,0.0
E1,M11,104-1,E,SF-104,B,202302,11,275,0.0
E1,M11,104-1,E,SF-104,B,202303,12,284,0.0
E1,M11,104-1,E,SF-104,B,202304,13,293,0.0
E1,M11,104-1,E,SF-104,B,202305,14,302,0.0
E1,M11,104-1,E,SF-104,B,202306,15,312,0.0
E1,M11,104-1,E,SF-104,B,202307,16,321,0.0
E1,M11,104-1,E,SF-104,B,202308,17,330,0.0
E1,M11,104-1,E,SF-104,B,202309,18,339,0.0
E1,M11,104-1,E,SF-104,B,202310,19,348,0.0
E1,M11,104-1,E,SF-104,B,202311,20,357,1.0
E1,M11,104-1,E,SF-104,B,202312,21,366,0.0
E1,M11,104-1,E,SF-104,B,202401,22,375,0.0
E1,M11,104-1,E,SF-104,B,202402,23,384,2.0
E1,M11,104-1,E,SF-104,B,202403,24,393,2.0
E1,M11,104-1,E,SF-104,B,202404,25,403,1.0
E1,M11,104-1,E,SF-104,B,202405,26,412,0.0
E1,M11,104-1,E,SF-104,B,202406,27,421,0.0
E1,M11,104-1,E,SF-104,B,202407,28,430,1.0
E1,M11,104-1,E,SF-104,B,202408,29,439,1.0
E1,M11,104-1,E,SF-104,B,202409,30,448,0.0
E1,M11,104-1,E,SF-104,B,202410,31,457,1.0
E1,M11,104-1,E,SF-104,B,202411,32,466,0.0
E1,M11,104-1,E,SF-104,B,202412,33,475,1.0
E1,M11,104-2,A,SF-104,B,202203,0,850,3.0
E1,M11,104-2,A,SF-104,B,202205,2,938,2.0
E1,M11,104-2,A,SF-104,B,202206,3,983,1.0
E1,M11,104-2,A,SF-104,B,202207,4,1027,5.0
E1,M11,104-2,A,SF-104,B,202208,5,1071,1.0
E1,M11,104-2,A,SF-104,B,202209,6,1115,2.0
E1,M11,104-2,A,SF-104,B,202210,7,1159,1.0
E1,M11,104-2,A,SF-104,B,202211,8,1204,0.0
E1,M11,104-2,A,SF-104,B,202212,9,1248,0.0
E1,M11,104-2,A,SF-104,B,202301,10,1292,1.0
E1,M11,104-2,A,SF-104,B,202302,11,1336,3.0
E1,M11,104-2,A,SF-104,B,202303,12,1380,0.0
E1,M11,104-2,A,SF-104,B,202304,13,1425,2.0
E1,M11,104-2,A,SF-104,B,202305,14,1469,4.0
E1,M11,104-2,A,SF-104,B,202306,15,1513,1.0
E1,M11,104-2,A,SF-104,B,202307,16,1557,2.0
E1,M11,104-2,A,SF-104,B,202308,17,1601,1.0
E1,M11,104-2,A,SF-104,B,202309,18,1646,0.0
E1,M11,104-2,A,SF-104,B,202310,19,1690,1.0
E1,M11,104-2,A,SF-104,B,202311,20,1734,2.0
E1,M11,104-2,A,SF-104,B,202312,21,1778,2.0
E1,M11,104-2,A,SF-104,B,202401,22,1822,2.0
E1,M11,104-2,A,SF-104,B,202402,23,1867,1.0
E1,M11,104-2,A,SF-104,B,202403,24,1911,3.0
E1,M11,104-2,A,SF-104,B,202404,25,1955,1.0
E1,M11,104-2,A,SF-104,B,202405,26,1999,0.0
E1,M11,104-2,A,SF-104,B,202406,27,2043,0.0
E1,M11,104-2,A,SF-104,B,202407,28,2088,0.0
E1,M11,104-2,A,SF-104,B,202408,29,2132,2.0
E1,M11,104-2,A,SF-104,B,202409,30,2176,1.0
E1,M11,104-2,A,SF-104,B,202410,31,2220,3.0
E1,M11,104-2,A,SF-104,B,202411,32,2264,1.0
E1,M11,104-2,A,SF-104,B,202412,33,2309,1.0
E1,M11,104-2,ALL,SF-104,B,202203,0,2500,3.0
E1,M11,104-2,ALL,SF-104,B,202204,1,2630,2.0
E1,M11,104-2,ALL,SF-104,B,202205,2,2760,4.0
E1,M11,104-2,ALL,SF-104,B,202206,3,2890,3.0
E1,M11,104-2,ALL,SF-104,B,202207,4,3020,7.0
E1,M11,104-2,ALL,SF-104,B,202208,5,3150,2.0
E1,M11,104-2,ALL,SF-104,B,202209,6,3280,3.0
E1,M11,104-2,ALL,SF-104,B,202210,7,3410,3.0
E1,M11,104-2,ALL,SF-104,B,202211,8,3540,5.0
E1,M11,104-2,ALL,SF-104,B,202212,9,3670,3.0
E1,M11,104-2,ALL,SF-104,B,202301,10,3800,3.0
E1,M11,104-2,ALL,SF-104,B,202302,11,3930,4.0
E1,M11,104-2,ALL,SF-104,B,202303,12,4060,2.0
E1,M11,104-2,ALL,SF-104,B,202304,13,4190,2.0
E1,M11,104-2,ALL,SF-104,B,202305,14,4320,9.0
E1,M11,104-2,ALL,SF-104,B,202306,15,4450,5.0
E1,M11,104-2,ALL,SF-104,B,202307,16,4580,5.0
E1,M11,104-2,ALL,SF-104,B,202308,17,4710,4.0
E1,M11,104-2,ALL,SF-104,B,202309,18,4840,0.0
E1,M11,104-2,ALL,SF-104,B,202310,19,4970,6.0
E1,M11,104-2,ALL,SF-104,B,202311,20,5100,5.0
E1,M11,104-2,ALL,SF-104,B,202312,21,5230,8.0
E1,M11,104-2,ALL,SF-104,B,202401,22,5360,5.0
E1,M11,104-2,ALL,SF-104,B,202402,23,5490,8.0
E1,M11,104-2,ALL,SF-104,B,202403,24,5620,6.0
E1,M11,104-2,ALL,SF-104,B,202404,25,5750,4.0
E1,M11,104-2,ALL,SF-104,B,202405,26,5880,2.0
E1,M11,104-2,ALL,SF-104,B,202406,27,6010,3.0
E1,M11,104-2,ALL,SF-104,B,202407,28,6140,2.0
E1,M11,104-2,ALL,SF-104,B,202408,29,6270,7.0
E1,M11,104-2,ALL,SF-104,B,202409,30,6400,10.0
E1,M11,104-2,ALL,SF-104,B,202410,31,6530,6.0
E1,M11,104-2,ALL,SF-104,B,202411,32,6660,5.0
E1,M11,104-2,ALL,SF-104,B,202412,33,6790,2.0
E1,M11,104-2,B,SF-104,B,202205,2,662,2.0
E1,M11,104-2,B,SF-104,B,202206,3,694,1.0
E1,M11,104-2,B,SF-104,B,202207,4,725,1.0
E1,M11,104-2,B,SF-104,B,202208,5,756,0.0
E1,M11,104-2,B,SF-104,B,202209,6,787,0.0
E1,M11,104-2,B,SF-104,B,202210,7,818,0.0
E1,M11,104-2,B,SF-104,B,202211,8,850,1.0
E1,M11,104-2,B,SF-104,B,202212,9,881,0.0
E1,M11,104-2,B,SF-104,B,202301,10,912,1.0
E1,M11,104-2,B,SF-104,B,202302,11,943,0.0
E1,M11,104-2,B,SF-104,B,202303,12,974,1.0
E1,M11,104-2,B,SF-104,B,202304,13,1006,0.0
E1,M11,104-2,B,SF-104,B,202305,14,1037,0.0
E1,M11,104-2,B,SF-104,B,202306,15,1068,3.0
E1,M11,104-2,B,SF-104,B,202307,16,1099,1.0
E1,M11,104-2,B,SF-104,B,202308,17,1130,2.0
E1,M11,104-2,B,SF-104,B,202309,18,1162,0.0
E1,M11,104-2,B,SF-104,B,202310,19,1193,2.0
E1,M11,104-2,B,SF-104,B,202311,20,1224,1.0
E1,M11,104-2,B,SF-104,B,202312,21,1255,3.0
E1,M11,104-2,B,SF-104,B,202401,22,1286,2.0
E1,M11,104-2,B,SF-104,B,202402,23,1318,4.0
E1,M11,104-2,B,SF-104,B,202403,24,1349,2.0
E1,M11,104-2,B,SF-104,B,202404,25,1380,0.0
E1,M11,104-2,B,SF-104,B,202405,26,1411,1.0
E1,M11,104-2,B,SF-104,B,202406,27,1442,1.0
E1,M11,104-2,B,SF-104,B,202407,28,1474,1.0
E1,M11,104-2,B,SF-104,B,202408,29,1505,0.0
E1,M11,104-2,B,SF-104,B,202409,30,1536,3.0
E1,M11,104-2,B,SF-104,B,202410,31,1567,2.0
E1,M11,104-2,B,SF-104,B,202411,32,1598,3.0
E1,M11,104-2,B,SF-104,B,202412,33,1630,1.0
E1,M11,104-2,C,SF-104,B,202204,1,526,1.0
E1,M11,104-2,C,SF-104,B,202205,2,552,0.0
E1,M11,104-2,C,SF-104,B,202206,3,578,1.0
E1,M11,104-2,C,SF-104,B,202207,4,604,1.0
E1,M11,104-2,C,SF-104,B,202208,5,630,0.0
E1,M11,104-2,C,SF-104,B,202209,6,656,1.0
E1,M11,104-2,C,SF-104,B,202210,7,682,1.0
E1,M11,104-2,C,SF-104,B,202211,8,708,3.0
E1,M11,104-2,C,SF-104,B,202212,9,734,1.0
E1,M11,104-2,C,SF-104,B,202301,10,760,0.0
E1,M11,104-2,C,SF-104,B,202302,11,786,0.0
E1,M11,104-2,C,SF-104,B,202303,12,812,1.0
E1,M11,104-2,C,SF-104,B,202304,13,838,0.0
E1,M11,104-2,C,SF-104,B,202305,14,864,4.0
E1,M11,104-2,C,SF-104,B,202306,15,890,1.0
E1,M11,104-2,C,SF-104,B,202307,16,916,2.0
E1,M11,104-2,C,SF-104,B,202308,17,942,0.0
E1,M11,104-2,C,SF-104,B,202309,18,968,0.0
E1,M11,104-2,C,SF-104,B,202310,19,994,1.0
E1,M11,104-2,C,SF-104,B,202311,20,1020,2.0
E1,M11,104-2,C,SF-104,B,202312,21,1046,2.0
E1,M11,104-2,C,SF-104,B,202401,22,1072,1.0
E1,M11,104-2,C,SF-104,B,202402,23,1098,1.0
E1,M11,104-2,C,SF-104,B,202403,24,1124,0.0
E1,M11,104-2,C,SF-104,B,202404,25,1150,2.0
E1,M11,104-2,C,SF-104,B,202405,26,1176,1.0
E1,M11,104-2,C,SF-104,B,202406,27,1202,1.0
E1,M11,104-2,C,SF-104,B,202407,28,1228,1.0
E1,M11,104-2,C,SF-104,B,202408,29,1254,4.0
E1,M11,104-2,C,SF-104,B,202409,30,1280,2.0
E1,M11,104-2,C,SF-104,B,202410,31,1306,1.0
E1,M11,104-2,C,SF-104,B,202411,32,1332,1.0
E1,M11,104-2,D,SF-104,B,202204,1,394,1.0
E1,M11,104-2,D,SF-104,B,202205,2,414,0.0
E1,M11,104-2,D,SF-104,B,202206,3,434,0.0
E1,M11,104-2,D,SF-104,B,202207,4,453,0.0
E1,M11,104-2,D,SF-104,B,202208,5,472,1.0
E1,M11,104-2,D,SF-104,B,202209,6,492,0.0
E1,M11,104-2,D,SF-104,B,202210,7,512,1.0
E1,M11,104-2,D,SF-104,B,202211,8,531,1.0
E1,M11,104-2,D,SF-104,B,202212,9,550,2.0
E1,M11,104-2,D,SF-104,B,202301,10,570,0.0
E1,M11,104-2,D,SF-104,B,202302,11,590,1.0
E1,M11,104-2,D,SF-104,B,202303,12,609,0.0
E1,M11,104-2,D,SF-104,B,202304,13,628,0.0
E1,M11,104-2,D,SF-104,B,202305,14,648,1.0
E1,M11,104-2,D,SF-104,B,202306,15,668,0.0
E1,M11,104-2,D,SF-104,B,202307,16,687,0.0
E1,M11,104-2,D,SF-104,B,202308,17,706,0.0
E1,M11,104-2,D,SF-104,B,202309,18,726,0.0
E1,M11,104-2,D,SF-104,B,202310,19,746,2.0
E1,M11,104-2,D,SF-104,B,202311,20,765,0.0
E1,M11,104-2,D,SF-104,B,202312,21,784,0.0
E1,M11,104-2,D,SF-104,B,202401,22,804,0.0
E1,M11,104-2,D,SF-104,B,202402,23,824,2.0
E1,M11,104-2,D,SF-104,B,202403,24,843,1.0
E1,M11,104-2,D,SF-104,B,202404,25,862,1.0
E1,M11,104-2,D,SF-104,B,202405,26,882,0.0
E1,M11,104-2,D,SF-104,B,202406,27,902,1.0
E1,M11,104-2,D,SF-104,B,202407,28,921,0.0
E1,M11,104-2,D,SF-104,B,202408,29,940,1.0
E1,M11,104-2,D,SF-104,B,202409,30,960,1.0
E1,M11,104-2,D,SF-104,B,202410,31,980,0.0
E1,M11,104-2,E,SF-104,B,202211,8,248,0.0
E1,M11,104-2,E,SF-104,B,202212,9,257,0.0
E1,M11,104-2,E,SF-104,B,202301,10,266,1.0
E1,M11,104-2,E,SF-104,B,202302,11,275,0.0
E1,M11,104-2,E,SF-104,B,202303,12,284,0.0
E1,M11,104-2,E,SF-104,B,202304,13,293,0.0
E1,M11,104-2,E,SF-104,B,202305,14,302,0.0
E1,M11,104-2,E,SF-104,B,202306,15,312,0.0
E1,M11,104-2,E,SF-104,B,202307,16,321,0.0
E1,M11,104-2,E,SF-104,B,202308,17,330,1.0
E1,M11,104-2,E,SF-104,B,202309,18,339,0.0
E1,M11,104-2,E,SF-104,B,202310,19,348,0.0
E1,M11,104-2,E,SF-104,B,202311,20,357,0.0
E1,M11,104-2,E,SF-104,B,202312,21,366,1.0
E1,M11,104-2,E,SF-104,B,202401,22,375,0.0
E1,M11,104-2,E,SF-104,B,202402,23,384,0.0
E1,M11,104-2,E,SF-104,B,202403,24,393,0.0
E1,M11,104-2,E,SF-104,B,202404,25,403,0.0
E1,M11,104-2,E,SF-104,B,202405,26,412,0.0
E1,M11,104-2,E,SF-104,B,202406,27,421,0.0
E1,M11,104-2,E,SF-104,B,202407,28,430,0.0
E1,M11,104-2,E,SF-104,B,202408,29,439,0.0
E1,M11,104-2,E,SF-104,B,202409,30,448,3.0
E1,M11,104-2,E,SF-104,B,202410,31,457,0.0
E1,M11,104-2,E,SF-104,B,202411,32,466,0.0
E1,M11,104-2,E,SF-104,B,202412,33,475,0.0
E1,M11,105-0,A,SF-105,B,202204,1,894,1.0
E1,M11,105-0,A,SF-105,B,202205,2,938,0.0
E1,M11,105-0,A,SF-105,B,202206,3,983,1.0
E1,M11,105-0,A,SF-105,B,202207,4,1027,0.0
E1,M11,105-0,A,SF-105,B,202208,5,1071,0.0
E1,M11,105-0,A,SF-105,B,202209,6,1115,0.0
E1,M11,105-0,A,SF-105,B,202210,7,1159,0.0
E1,M11,105-0,A,SF-105,B,202211,8,1204,0.0
E1,M11,105-0,A,SF-105,B,202212,9,1248,0.0
E1,M11,105-0,A,SF-105,B,202301,10,1292,0.0
E1,M11,105-0,A,SF-105,B,202302,11,1336,0.0
E1,M11,105-0,A,SF-105,B,202303,12,1380,1.0
E1,M11,105-0,A,SF-105,B,202304,13,1425,0.0
E1,M11,105-0,A,SF-105,B,202305,14,1469,0.0
E1,M11,105-0,A,SF-105,B,202306,15,1513,0.0
E1,M11,105-0,A,SF-105,B,202307,16,1557,0.0
E1,M11,105-0,A,SF-105,B,202308,17,1601,1.0
E1,M11,105-0,A,SF-105,B,202309,18,1646,1.0
E1,M11,105-0,A,SF-105,B,202310,19,1690,0.0
E1,M11,105-0,A,SF-105,B,202311,20,1734,0.0
E1,M11,105-0,A,SF-105,B,202312,21,1778,0.0
E1,M11,105-0,A,SF-105,B,202401,22,1822,0.0
E1,M11,105-0,A,SF-105,B,202402,23,1867,0.0
E1,M11,105-0,A,SF-105,B,202403,24,1911,0.0
E1,M11,105-0,A,SF-105,B,202404,25,1955,0.0
E1,M11,105-0,A,SF-105,B,202405,26,1999,1.0
E1,M11,105-0,A,SF-105,B,202406,27,2043,1.0
E1,M11,105-0,A,SF-105,B,202407,28,2088,0.0
E1,M11,105-0,A,SF-105,B,202408,29,2132,3.0
E1,M11,105-0,A,SF-105,B,202409,30,2176,0.0
E1,M11,105-0,A,SF-105,B,202410,31,2220,0.0
E1,M11,105-0,A,SF-105,B,202411,32,2264,1.0
E1,M11,105-0,A,SF-105,B,202412,33,2309,1.0
E1,M11,105-0,ALL,SF-105,B,202203,0,2500,0.0
E1,M11,105-0,ALL,SF-105,B,202204,1,2630,3.0
E1,M11,105-0,ALL,SF-105,B,202205,2,2760,3.0
E1,M11,105-0,ALL,SF-105,B,202206,3,2890,1.0
E1,M11,105-0,ALL,SF-105,B,202207,4,3020,1.0
E1,M11,105-0,ALL,SF-105,B,202208,5,3150,0.0
E1,M11,105-0,ALL,SF-105,B,202209,6,3280,1.0
E1,M11,105-0,ALL,SF-105,B,202210,7,3410,1.0
E1,M11,105-0,ALL,SF-105,B,202211,8,3540,1.0
E1,M11,105-0,ALL,SF-105,B,202212,9,3670,0.0
E1,M11,105-0,ALL,SF-105,B,202301,10,3800,1.0
E1,M11,105-0,ALL,SF-105,B,202302,11,3930,0.0
E1,M11,105-0,ALL,SF-105,B,202303,12,4060,1.0
E1,M11,105-0,ALL,SF-105,B,202304,13,4190,1.0
E1,M11,105-0,ALL,SF-105,B,202305,14,4320,0.0
E1,M11,105-0,ALL,SF-105,B,202306,15,4450,0.0
E1,M11,105-0,ALL,SF-105,B,202307,16,4580,0.0
E1,M11,105-0,ALL,SF-105,B,202308,17,4710,4.0
E1,M11,105-0,ALL,SF-105,B,202309,18,4840,3.0
E1,M11,105-0,ALL,SF-105,B,202310,19,4970,2.0
E1,M11,105-0,ALL,SF-105,B,202311,20,5100,2.0
E1,M11,105-0,ALL,SF-105,B,202312,21,5230,0.0
E1,M11,105-0,ALL,SF-105,B,202401,22,5360,0.0
E1,M11,105-0,ALL,SF-105,B,202402,23,5490,1.0
E1,M11,105-0,ALL,SF-105,B,202403,24,5620,1.0
E1,M11,105-0,ALL,SF-105,B,202404,25,5750,1.0
E1,M11,105-0,ALL,SF-105,B,202405,26,5880,1.0
E1,M11,105-0,ALL,SF-105,B,202406,27,6010,2.0
E1,M11,105-0,ALL,SF-105,B,202407,28,6140,2.0
E1,M11,105-0,ALL,SF-105,B,202408,29,6270,4.0
E1,M11,105-0,ALL,SF-105,B,202409,30,6400,0.0
E1,M11,105-0,ALL,SF-105,B,202410,31,6530,0.0
E1,M11,105-0,ALL,SF-105,B,202411,32,6660,2.0
E1,M11,105-0,ALL,SF-105,B,202412,33,6790,1.0
E1,M11,105-0,B,SF-105,B,202204,1,631,1.0
E1,M11,105-0,B,SF-105,B,202205,2,662,1.0
E1,M11,105-0,B,SF-105,B,202206,3,694,0.0
E1,M11,105-0,B,SF-105,B,202207,4,725,1.0
E1,M11,105-0,B,SF-105,B,202208,5,756,0.0
E1,M11,105-0,B,SF-105,B,202209,6,787,0.0
E1,M11,105-0,B,SF-105,B,202210,7,818,0.0
E1,M11,105-0,B,SF-105,B,202211,8,850,0.0
E1,M11,105-0,B,SF-105,B,202212,9,881,0.0
E1,M11,105-0,B,SF-105,B,202301,10,912,1.0
E1,M11,105-0,B,SF-105,B,202302,11,943,0.0
E1,M11,105-0,B,SF-105,B,202303,12,974,0.0
E1,M11,105-0,B,SF-105,B,202304,13,1006,0.0
E1,M11,105-0,B,SF-105,B,202305,14,1037,0.0
E1,M11,105-0,B,SF-105,B,202306,15,1068,0.0
E1,M11,105-0,B,SF-105,B,202307,16,1099,0.0
E1,M11,105-0,B,SF-105,B,202308,17,1130,2.0
E1,M11,105-0,B,SF-105,B,202309,18,1162,1.0
E1,M11,105-0,B,SF-105,B,202310,19,1193,0.0
E1,M11,105-0,B,SF-105,B,202311,20,1224,0.0
E1,M11,105-0,B,SF-105,B,202312,21,1255,0.0
E1,M11,105-0,B,SF-105,B,202401,22,1286,0.0
E1,M11,105-0,B,SF-105,B,202402,23,1318,0.0
E1,M11,105-0,B,SF-105,B,202403,24,1349,0.0
E1,M11,105-0,B,SF-105,B,202404,25,1380,0.0
E1,M11,105-0,B,SF-105,B,202405,26,1411,0.0
E1,M11,105-0,B,SF-105,B,202406,27,1442,0.0
E1,M11,105-0,B,SF-105,B,202407,28,1474,1.0
E1,M11,105-0,B,SF-105,B,202408,29,1505,0.0
E1,M11,105-0,B,SF-105,B,202409,30,1536,0.0
E1,M11,105-0,B,SF-105,B,202410,31,1567,0.0
E1,M11,105-0,B,SF-105,B,202411,32,1598,0.0
E1,M11,105-0,B,SF-105,B,202412,33,1630,0.0
E1,M11,105-0,C,SF-105,B,202204,1,526,1.0
E1,M11,105-0,C,SF-105,B,202205,2,552,1.0
E1,M11,105-0,C,SF-105,B,202206,3,578,0.0
E1,M11,105-0,C,SF-105,B,202207,4,604,0.0
E1,M11,105-0,C,SF-105,B,202208,5,630,0.0
E1,M11,105-0,C,SF-105,B,202209,6,656,1.0
E1,M11,105-0,C,SF-105,B,202210,7,682,0.0
E1,M11,105-0,C,SF-105,B,202211,8,708,1.0
E1,M11,105-0,C,SF-105,B,202212,9,734,0.0
E1,M11,105-0,C,SF-105,B,202301,10,760,0.0
E1,M11,105-0,C,SF-105,B,202302,11,786,0.0
E1,M11,105-0,C,SF-105,B,202303,12,812,0.0
E1,M11,105-0,C,SF-105,B,202304,13,838,1.0
E1,M11,105-0,C,SF-105,B,202305,14,864,0.0
E1,M11,105-0,C,SF-105,B,202306,15,890,0.0
E1,M11,105-0,C,SF-105,B,202307,16,916,0.0
E1,M11,105-0,C,SF-105,B,202308,17,942,1.0
E1,M11,105-0,C,SF-105,B,202309,18,968,1.0
E1,M11,105-0,C,SF-105,B,202310,19,994,1.0
E1,M11,105-0,C,SF-105,B,202311,20,1020,2.0
E1,M11,105-0,C,SF-105,B,202312,21,1046,0.0
E1,M11,105-0,C,SF-105,B,202401,22,1072,0.0
E1,M11,105-0,C,SF-105,B,202402,23,1098,1.0
E1,M11,105-0,C,SF-105,B,202403,24,1124,0.0
E1,M11,105-0,C,SF-105,B,202404,25,1150,1.0
E1,M11,105-0,C,SF-105,B,202405,26,1176,0.0
E1,M11,105-0,C,SF-105,B,202406,27,1202,0.0
E1,M11,105-0,C,SF-105,B,202407,28,1228,1.0
E1,M11,105-0,C,SF-105,B,202408,29,1254,0.0
E1,M11,105-0,C,SF-105,B,202409,30,1280,0.0
E1,M11,105-0,C,SF-105,B,202410,31,1306,0.0
E1,M11,105-0,C,SF-105,B,202411,32,1332,1.0
E1,M11,105-0,D,SF-105,B,202205,2,414,1.0
E1,M11,105-0,D,SF-105,B,202206,3,434,0.0
E1,M11,105-0,D,SF-105,B,202207,4,453,0.0
E1,M11,105-0,D,SF-105,B,202208,5,472,0.0
E1,M11,105-0,D,SF-105,B,202209,6,492,0.0
E1,M11,105-0,D,SF-105,B,202210,7,512,1.0
E1,M11,105-0,D,SF-105,B,202211,8,531,0.0
E1,M11,105-0,D,SF-105,B,202212,9,550,0.0
E1,M11,105-0,D,SF-105,B,202301,10,570,0.0
E1,M11,105-0,D,SF-105,B,202302,11,590,0.0
E1,M11,105-0,D,SF-105,B,202303,12,609,0.0
E1,M11,105-0,D,SF-105,B,202304,13,628,0.0
E1,M11,105-0,D,SF-105,B,202305,14,648,0.0
E1,M11,105-0,D,SF-105,B,202306,15,668,0.0
E1,M11,105-0,D,SF-105,B,202307,16,687,0.0
E1,M11,105-0,D,SF-105,B,202308,17,706,0.0
E1,M11,105-0,D,SF-105,B,202309,18,726,0.0
E1,M11,105-0,D,SF-105,B,202310,19,746,1.0
E1,M11,105-0,D,SF-105,B,202311,20,765,0.0
E1,M11,105-0,D,SF-105,B,202312,21,784,0.0
E1,M11,105-0,D,SF-105,B,202401,22,804,0.0
E1,M11,105-0,D,SF-105,B,202402,23,824,0.0
E1,M11,105-0,D,SF-105,B,202403,24,843,1.0
E1,M11,105-0,D,SF-105,B,202404,25,862,0.0
E1,M11,105-0,D,SF-105,B,202405,26,882,0.0
E1,M11,105-0,D,SF-105,B,202406,27,902,1.0
E1,M11,105-0,D,SF-105,B,202407,28,921,0.0
E1,M11,105-0,D,SF-105,B,202408,29,940,0.0
E1,M11,105-0,D,SF-105,B,202409,30,960,0.0
E1,M11,105-0,D,SF-105,B,202410,31,980,0.0
E1,M11,105-0,E,SF-105,B,202211,8,248,0.0
E1,M11,105-0,E,SF-105,B,202212,9,257,0.0
E1,M11,105-0,E,SF-105,B,202301,10,266,0.0
E1,M11,105-0,E,SF-105,B,202302,11,275,0.0
E1,M11,105-0,E,SF-105,B,202303,12,284,0.0
E1,M11,105-0,E,SF-105,B,202304,13,293,0.0
E1,M11,105-0,E,SF-105,B,202305,14,302,0.0
E1,M11,105-0,E,SF-105,B,202306,15,312,0.0
E1,M11,105-0,E,SF-105,B,202307,16,321,0.0
E1,M11,105-0,E,SF-105,B,202308,17,330,0.0
E1,M11,105-0,E,SF-105,B,202309,18,339,0.0
E1,M11,105-0,E,SF-105,B,202310,19,348,0.0
E1,M11,105-0,E,SF-105,B,202311,20,357,0.0
E1,M11,105-0,E,SF-105,B,202312,21,366,0.0
E1,M11,105-0,E,SF-105,B,202401,22,375,0.0
E1,M11,105-0,E,SF-105,B,202402,23,384,0.0
E1,M11,105-0,E,SF-105,B,202403,24,393,0.0
E1,M11,105-0,E,SF-105,B,202404,25,403,0.0
E1,M11,105-0,E,SF-105,B,202405,26,412,0.0
E1,M11,105-0,E,SF-105,B,202406,27,421,0.0
E1,M11,105-0,E,SF-105,B,202407,28,430,0.0
E1,M11,105-0,E,SF-105,B,202408,29,439,1.0
E1,M11,105-0,E,SF-105,B,202409,30,448,0.0
E1,M11,105-0,E,SF-105,B,202410,31,457,0.0
E1,M11,105-0,E,SF-105,B,202411,32,466,0.0
E1,M11,105-0,E,SF-105,B,202412,33,475,0.0
E1,M12,100-0,A,SF-100,B,202207,2,938,1.0
E1,M12,100-0,A,SF-100,B,202208,3,983,1.0
E1,M12,100-0,A,SF-100,B,202209,4,1027,1.0
E1,M12,100-0,A,SF-100,B,202210,5,1071,2.0
E1,M12,100-0,A,SF-100,B,202211,6,1115,2.0
E1,M12,100-0,A,SF-100,B,202212,7,1159,1.0
E1,M12,100-0,A,SF-100,B,202301,8,1204,0.0
E1,M12,100-0,A,SF-100,B,202302,9,1248,1.0
E1,M12,100-0,A,SF-100,B,202303,10,1292,0.0
E1,M12,100-0,A,SF-100,B,202304,11,1336,2.0
E1,M12,100-0,A,SF-100,B,202305,12,1380,2.0
E1,M12,100-0,A,SF-100,B,202306,13,1425,0.0
E1,M12,100-0,A,SF-100,B,202307,14,1469,3.0
E1,M12,100-0,A,SF-100,B,202308,15,1513,2.0
E1,M12,100-0,A,SF-100,B,202309,16,1557,1.0
E1,M12,100-0,A,SF-100,B,202310,17,1601,5.0
E1,M12,100-0,A,SF-100,B,202311,18,1646,2.0
E1,M12,100-0,A,SF-100,B,202312,19,1690,5.0
E1,M12,100-0,A,SF-100,B,202401,20,1734,3.0
E1,M12,100-0,A,SF-100,B,202402,21,1778,3.0
E1,M12,100-0,A,SF-100,B,202403,22,1822,3.0
E1,M12,100-0,A,SF-100,B,202404,23,1867,2.0
E1,M12,100-0,A,SF-100,B,202405,24,1911,4.0
E1,M12,100-0,A,SF-100,B,202406,25,1955,2.0
E1,M12,100-0,A,SF-100,B,202407,26,1999,4.0
E1,M12,100-0,A,SF-100,B,202408,27,2043,3.0
E1,M12,100-0,A,SF-100,B,202409,28,2088,2.0
