経過月,事業コード,SF-コード,ランク,開発コード,部番,販社,年月,月次使用数,累積販売台数,lambda0,期待故障数,参照値k,CUSUM,しきい値h,アラート,基準モード,月次p値,スパイクアラート,バーストp値,バーストアラート,アラート種別,総合アラート
39,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202039,0,4277.0,7.334470176210645e-05,0.3136952894365293,0.45256663842030886,0.2576660583986894,8.0,False,stable,1.0,False,1.0,False,,False
40,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202040,0,4384.0,7.334470176210645e-05,0.3215431725250747,0.46388874043362965,0.0,8.0,False,stable,1.0,False,1.0,False,,False
41,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202041,0,4491.0,7.334470176210645e-05,0.3293910556136201,0.47521084244695044,0.0,8.0,False,stable,1.0,False,1.0,False,,False
42,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202042,0,4598.0,7.334470176210645e-05,0.3372389387021655,0.4865329444602713,0.0,8.0,False,stable,1.0,False,1.0,False,,False
43,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202043,1,4706.0,7.334470176210645e-05,0.345160166492473,0.4979608605110998,0.5020391394889002,8.0,False,stable,0.33889413682116737,False,0.5450561316368188,False,,False
44,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202044,0,4812.0,7.334470176210645e-05,0.35293470487925627,0.5091771484869129,0.0,8.0,False,stable,1.0,False,0.5526050844912279,False,,False
45,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202045,0,4920.0,7.334470176210645e-05,0.3608559326695638,0.5206050645377414,0.0,8.0,False,stable,1.0,False,1.0,False,,False
46,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202046,1,5026.0,7.334470176210645e-05,0.36863047105634705,0.5318213525135544,0.46817864748644555,8.0,False,stable,0.35646317507556147,False,0.567257001365502,False,,False
47,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202047,0,5134.0,7.334470176210645e-05,0.3765516988466545,0.5432492685643829,0.0,8.0,False,stable,1.0,False,0.5743667891048738,False,,False
48,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202048,0,5241.0,7.334470176210645e-05,0.3843995819351999,0.5545713705777037,0.0,8.0,False,stable,1.0,False,1.0,False,,False
49,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202049,0,5348.0,7.334470176210645e-05,0.3922474650237453,0.5658934725910245,0.0,8.0,False,stable,1.0,False,1.0,False,,False
50,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202050,2,5455.0,7.334470176210645e-05,0.4000953481122907,0.5772155746043452,1.4227844253956548,8.0,False,stable,0.09687840999751265,False,0.26001646240140613,False,,False
51,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202051,0,5562.0,7.334470176210645e-05,0.4079432312008361,0.5885376766176661,0.8342467487779887,8.0,False,stable,1.0,False,0.2665867197255983,False,,False
52,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202052,1,5669.0,7.334470176210645e-05,0.4157911142893815,0.5998597786309869,1.2343869701470018,8.0,False,stable,0.39010180158820595,False,0.6079124558566027,False,,False
53,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202053,1,5776.0,7.334470176210645e-05,0.4236389973779269,0.6111818806443077,1.623205089502694,8.0,False,stable,0.39549267653120107,False,0.2796579754399192,False,,False
54,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202054,2,5883.0,7.334470176210645e-05,0.43148688046647227,0.6225039826576285,3.000701106845065,8.0,False,stable,0.10912357120136525,False,0.10953213237084827,False,,False
55,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202055,2,5990.0,7.334470176210645e-05,0.43933476355501766,0.6338260846709493,4.366875022174116,8.0,False,stable,0.11223192958504043,False,0.038847476283111484,False,,False
56,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202056,0,6097.0,7.334470176210645e-05,0.44718264664356305,0.6451481866842701,3.721726835489846,8.0,False,stable,1.0,False,0.2990655043219595,False,,False
57,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202057,0,6204.0,7.334470176210645e-05,0.45503052973210845,0.6564702886975909,3.0652565467922552,8.0,False,stable,1.0,False,1.0,False,,False
58,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202058,1,6311.0,7.334470176210645e-05,0.46287841282065384,0.6677923907109117,3.397464156081344,8.0,False,stable,0.42160479825448705,False,0.6440429981784784,False,,False
59,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202059,0,6418.0,7.334470176210645e-05,0.47072629590919923,0.6791144927242325,2.7183496633571114,8.0,False,stable,1.0,False,0.6496692917759987,False,,False
60,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202060,0,6525.0,7.334470176210645e-05,0.4785741789977446,0.6904365947375533,2.027913068619558,8.0,False,stable,1.0,False,1.0,False,,False
61,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202061,1,6632.0,7.334470176210645e-05,0.48642206208629,0.7017586967508741,2.3261543718686837,8.0,False,stable,0.4366227330859795,False,0.6606050808780293,False,,False
62,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202062,0,6739.0,7.334470176210645e-05,0.4942699451748354,0.713080798764195,1.6130735731044887,8.0,False,stable,1.0,False,0.665919196200498,False,,False
63,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202063,0,6846.0,7.334470176210645e-05,0.5021178282633808,0.7244029007775157,0.888670672326973,8.0,False,stable,1.0,False,1.0,False,,False
64,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202064,0,6953.0,7.334470176210645e-05,0.5099657113519261,0.7357250027908364,0.15294566953613664,8.0,False,stable,1.0,False,1.0,False,,False
65,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202065,0,7060.0,7.334470176210645e-05,0.5178135944404716,0.7470471048041573,0.0,8.0,False,stable,1.0,False,1.0,False,,False
66,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202066,0,7167.0,7.334470176210645e-05,0.5256614775290169,0.758369206817478,0.0,8.0,False,stable,1.0,False,1.0,False,,False
67,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202067,1,7274.0,7.334470176210645e-05,0.5335093606175624,0.769691308830799,0.23030869116920105,8.0,False,stable,0.4652788370713091,False,0.6910393059401443,False,,False
68,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202068,0,7382.0,7.334470176210645e-05,0.5414305884078698,0.7811192248816273,0.0,8.0,False,stable,1.0,False,0.6958096600251891,False,,False
69,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202069,1,7488.0,7.334470176210645e-05,0.5492051267946532,0.7923355128574405,0.20766448714255947,8.0,False,stable,0.4744399357033206,False,0.7004703245045346,False,,False
70,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202070,1,7596.0,7.334470176210645e-05,0.5571263545849606,0.8037634289082689,0.40390105823429057,8.0,False,stable,0.4789917444612276,False,0.3855232354916342,False,,False
71,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202071,0,7702.0,7.334470176210645e-05,0.564900892971744,0.8149797168840821,0.0,8.0,False,stable,1.0,False,0.7095371900665002,False,,False
72,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202072,1,7810.0,7.334470176210645e-05,0.5728221207620514,0.8264076329349105,0.17359236706508951,8.0,False,stable,0.4878721230382125,False,0.713946989459627,False,,False
73,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202073,0,7916.0,7.334470176210645e-05,0.5805966591488347,0.8376239209107237,0.0,8.0,False,stable,1.0,False,0.7182766929390297,False,,False
74,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202074,1,8024.0,7.334470176210645e-05,0.5885178869391422,0.8490518369615522,0.15094816303844782,8.0,False,stable,0.4965714843606845,False,0.7225279926383126,False,,False
75,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202075,0,8131.0,7.334470176210645e-05,0.5963657700276875,0.8603739389748728,0.0,8.0,False,stable,1.0,False,0.7267218695664842,False,,False
76,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202076,0,8238.0,7.334470176210645e-05,0.604213653116233,0.8716960409881938,0.0,8.0,False,stable,1.0,False,1.0,False,,False
77,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202077,0,8345.0,7.334470176210645e-05,0.6120615362047783,0.8830181430015145,0.0,8.0,False,stable,1.0,False,1.0,False,,False
78,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202078,0,8452.0,7.334470176210645e-05,0.6199094192933238,0.8943402450148353,0.0,8.0,False,stable,1.0,False,1.0,False,,False
79,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202079,2,8559.0,7.334470176210645e-05,0.6277573023818691,0.9056623470281561,1.094337652971844,8.0,False,stable,0.19033697904824898,False,0.4367887652679443,False,,False
80,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202080,1,8666.0,7.334470176210645e-05,0.6356051854704146,0.9169844490414769,1.1773532039303671,8.0,False,stable,0.5216257915410255,False,0.22317463589844969,False,,False
81,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202081,0,8773.0,7.334470176210645e-05,0.6434530685589599,0.9283065510547976,0.24904665287556949,8.0,False,stable,1.0,False,0.7502429911924929,False,,False
82,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202082,0,8880.0,7.334470176210645e-05,0.6513009516475053,0.9396286530681185,0.0,8.0,False,stable,1.0,False,1.0,False,,False
83,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202083,2,8987.0,7.334470176210645e-05,0.6591488347360507,0.9509507550814392,1.0490492449185607,8.0,False,stable,0.20366684963563078,False,0.4583788471906875,False,,False
84,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202084,0,9094.0,7.334470176210645e-05,0.6669967178245961,0.9622728570947602,0.08677638782380048,8.0,False,stable,1.0,False,0.4636609718931488,False,,False
85,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202085,0,9201.0,7.334470176210645e-05,0.6748446009131415,0.9735949591080808,0.0,8.0,False,stable,1.0,False,1.0,False,,False
86,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202086,1,9308.0,7.334470176210645e-05,0.6826924840016869,0.9849170611214018,0.01508293887859824,8.0,False,stable,0.5451986288929517,False,0.7680074561450572,False,,False
87,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202087,0,9415.0,7.334470176210645e-05,0.6905403670902323,0.9962391631347225,0.0,8.0,False,stable,1.0,False,0.7713760888152973,False,,False
88,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202088,0,9522.0,7.334470176210645e-05,0.6983882501787777,1.0075612651480432,0.0,8.0,False,stable,1.0,False,1.0,False,,False
89,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202089,0,9629.0,7.334470176210645e-05,0.706236133267323,1.018883367161364,0.0,8.0,False,stable,1.0,False,1.0,False,,False
90,BIZ1,SF100,L,L_OLD0,100-0001-001,S02,202090,1,9736.0,7.334470176210645e-05,0.7140840163558685,1.030205469174685,0.0,8.0,False,stable,0.5601411195806533,False,0.7811355310356206,False,,False
36,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202036,1,6096.0,7.139457401237505e-05,0.43522132317943835,0.6278916446401086,0.3721083553598914,8.0,False,stable,0.38748837318937107,False,,False,,False
37,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202037,0,6261.0,7.139457401237505e-05,0.44700142789148023,0.6448867432893242,0.0,8.0,False,stable,1.0,False,0.617212561131366,False,,False
38,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202038,1,6426.0,7.139457401237505e-05,0.4587815326035221,0.6618818419385396,0.3381181580614604,8.0,False,stable,0.4029584050441018,False,0.6262611214152708,False,,False
39,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202039,0,6591.0,7.139457401237505e-05,0.470561637315564,0.6788769405877552,0.0,8.0,False,stable,1.0,False,0.6350660540016849,False,,False
40,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202040,0,6756.0,7.139457401237505e-05,0.4823417420276059,0.6958720392369707,0.0,8.0,False,stable,1.0,False,1.0,False,,False
41,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202041,0,6921.0,7.139457401237505e-05,0.49412184673964776,0.7128671378861863,0.0,8.0,False,stable,1.0,False,1.0,False,,False
42,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202042,1,7086.0,7.139457401237505e-05,0.5059019514516896,0.7298622365354017,0.2701377634645983,8.0,False,stable,0.4325780190619994,False,0.660091412203,False,,False
43,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202043,1,7251.0,7.139457401237505e-05,0.5176820561637315,0.7468573351846174,0.5232804282799809,8.0,False,stable,0.43971814787163654,False,0.3292969930300576,False,,False
44,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202044,1,7416.0,7.139457401237505e-05,0.5294621608757734,0.7638524338338328,0.7594279944461482,8.0,False,stable,0.4467557782584626,False,0.3383529273567961,False,,False
45,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202045,0,7581.0,7.139457401237505e-05,0.5412422655878153,0.7808475324830484,0.0,8.0,False,stable,1.0,False,0.6831746147246526,False,,False
46,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202046,0,7745.0,7.139457401237505e-05,0.5529509757258448,0.79773963053439,0.0,8.0,False,stable,1.0,False,1.0,False,,False
47,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202047,1,7910.0,7.139457401237505e-05,0.5647310804378867,0.8147347291836055,0.18526527081639454,8.0,False,stable,0.4672294980596663,False,0.6975255733165746,False,,False
48,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202048,1,8075.0,7.139457401237505e-05,0.5765111851499286,0.831729827832821,0.3535354429835734,8.0,False,stable,0.4738739432333686,False,0.3738105144704578,False,,False
49,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202049,1,8240.0,7.139457401237505e-05,0.5882912898619704,0.8487249264820365,0.5048105165015369,8.0,False,stable,0.4804238527897449,False,0.3824971811311862,False,,False
50,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202050,1,8405.0,7.139457401237505e-05,0.6000713945740124,0.8657200251312521,0.6390904913702847,8.0,False,stable,0.4868807371996534,False,0.39110286327120963,False,,False
51,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202051,1,8570.0,7.139457401237505e-05,0.6118514992860542,0.8827151237804676,0.7563753675898173,8.0,False,stable,0.4932460801659653,False,0.3996257237247992,False,,False
52,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202052,0,8735.0,7.139457401237505e-05,0.6236316039980961,0.8997102224296831,0.0,8.0,False,stable,1.0,False,0.7303589454345494,False,,False
53,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202053,2,8900.0,7.139457401237505e-05,0.635411708710138,0.9167053210788987,1.0832946789211013,8.0,False,stable,0.17437165390914264,False,0.4164165896500079,False,,False
54,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202054,0,9065.0,7.139457401237505e-05,0.6471918134221799,0.9337004197281142,0.14959425919298708,8.0,False,stable,1.0,False,0.4246818453196659,False,,False
55,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202055,2,9230.0,7.139457401237505e-05,0.6589719181342217,0.9506955183773297,1.1988987408156575,8.0,False,stable,0.18380560177971134,False,0.4328587583248337,False,,False
56,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202056,1,9395.0,7.139457401237505e-05,0.6707520228462637,0.9676906170265454,1.2312081237891122,8.0,False,stable,0.5237497938983418,False,0.21398537242557958,False,,False
57,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202057,1,9560.0,7.139457401237505e-05,0.6825321275583055,0.9846857156757608,1.2465224081133512,8.0,False,stable,0.5295956112178548,False,0.4489437910090103,False,,False
58,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202058,2,9725.0,7.139457401237505e-05,0.6943122322703474,1.0016808143249765,2.244841593788375,8.0,False,stable,0.19802263260374864,False,0.2271557143658969,False,,False
59,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202059,0,9890.0,7.139457401237505e-05,0.7060923369823893,1.0186759129741918,1.2261656808141832,8.0,False,stable,1.0,False,0.46466552441825876,False,,False
60,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202060,0,10055.0,7.139457401237505e-05,0.7178724416944312,1.0356710116234074,0.19049466919077584,8.0,False,stable,1.0,False,1.0,False,,False
61,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202061,0,10220.0,7.139457401237505e-05,0.729652546406473,1.052666110272623,0.0,8.0,False,stable,1.0,False,1.0,False,,False
62,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202062,3,10385.0,7.139457401237505e-05,0.741432651118515,1.0696612089218385,1.9303387910781615,8.0,False,stable,0.06722152753381473,False,0.2536534668448717,False,,False
63,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202063,0,10550.0,7.139457401237505e-05,0.7532127558305568,1.086656307571054,0.8436824835071075,8.0,False,stable,1.0,False,0.2602932703808585,False,,False
64,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202064,0,10715.0,7.139457401237505e-05,0.7649928605425987,1.1036514062202696,0.0,8.0,False,stable,1.0,False,1.0,False,,False
65,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202065,0,10880.0,7.139457401237505e-05,0.7767729652546406,1.1206465048694851,0.0,8.0,False,stable,1.0,False,1.0,False,,False
66,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202066,2,11045.0,7.139457401237505e-05,0.7885530699666825,1.1376416035187007,0.8623583964812993,8.0,False,stable,0.2360877383378924,False,0.5167857845639753,False,,False
67,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202067,2,11210.0,7.139457401237505e-05,0.8003331746787243,1.154636702167916,1.7077216943133833,8.0,False,stable,0.24084186178967298,False,0.13795320473469241,False,,False
68,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202068,1,11374.0,7.139457401237505e-05,0.8120418848167539,1.1715288002192576,1.5361928940941254,8.0,False,stable,0.5887389449335113,False,0.29343090821822126,False,,False
69,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202069,2,11539.0,7.139457401237505e-05,0.8238219895287957,1.1885238988684732,2.3476689952256526,8.0,False,stable,0.25030806915158477,False,0.3000173919668694,False,,False
70,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202070,2,11704.0,7.139457401237505e-05,0.8356020942408376,1.2055189975176888,3.142149997707964,8.0,False,stable,0.25504719950447324,False,0.151996308865304,False,,False
71,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202071,1,11869.0,7.139457401237505e-05,0.8473821989528795,1.2225140961669043,2.91963590154106,8.0,False,stable,0.6033688981915526,False,0.3131878270833648,False,,False
72,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202072,3,12034.0,7.139457401237505e-05,0.8591623036649214,1.2395091948161199,4.68012670672494,8.0,False,stable,0.09234649606143926,False,0.16158872139851715,False,,False
73,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202073,0,12199.0,7.139457401237505e-05,0.8709424083769632,1.2565042934653352,3.423622413259605,8.0,False,stable,1.0,False,0.3262882878513847,False,,False
74,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202074,1,12364.0,7.139457401237505e-05,0.8827225130890052,1.273499392114551,3.1501230211450544,8.0,False,stable,0.6174070810599013,False,0.833846478243065,False,,False
75,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202075,1,12529.0,7.139457401237505e-05,0.894502617801047,1.2904944907637663,2.859628530381288,8.0,False,stable,0.6219596410524435,False,0.5771412668143029,False,,False
76,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202076,1,12694.0,7.139457401237505e-05,0.906282722513089,1.3074895894129819,2.552138940968306,8.0,False,stable,0.6264503954028383,False,0.5834031001099562,False,,False
77,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202077,1,12859.0,7.139457401237505e-05,0.9180628272251308,1.3244846880621974,2.2276542529061087,8.0,False,stable,0.6308802864694594,False,0.5895772710598188,False,,False
78,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202078,3,13024.0,7.139457401237505e-05,0.9298429319371727,1.341479786711413,3.8861744661946958,8.0,False,stable,0.10878046083947927,False,0.19120795203072158,False,,False
79,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202079,0,13189.0,7.139457401237505e-05,0.9416230366492145,1.3584748853606285,2.527699580834067,8.0,False,stable,1.0,False,0.36502985693910445,False,,False
80,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202080,1,13354.0,7.139457401237505e-05,0.9534031413612565,1.375469984009844,2.152229596824223,8.0,False,stable,0.6438139662548373,False,0.8535856202165621,False,,False
81,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202081,1,13519.0,7.139457401237505e-05,0.9651832460732983,1.3924650826590597,1.7597645141651634,8.0,False,stable,0.6480095134202009,False,0.6134116751058734,False,,False
82,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202082,0,13684.0,7.139457401237505e-05,0.9769633507853402,1.4094601813082752,0.3503043328568882,8.0,False,stable,1.0,False,0.8595591467554977,False,,False
83,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202083,3,13849.0,7.139457401237505e-05,0.9887434554973822,1.4264552799574908,1.9238490528993974,8.0,False,stable,0.12312652334814843,False,0.39027225756560724,False,,False
84,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202084,0,14014.0,7.139457401237505e-05,1.000523560209424,1.4434503786067063,0.4803986742926911,8.0,False,stable,1.0,False,0.3964981512760866,False,,False
85,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202085,1,14179.0,7.139457401237505e-05,1.0123036649214658,1.4604454772559217,0.019953197036769454,8.0,False,stable,0.6642362943776583,False,0.8680047498299182,False,,False
86,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202086,3,14344.0,7.139457401237505e-05,1.024083769633508,1.4774405759051374,1.5425126211316318,8.0,False,stable,0.1319836336273304,False,0.2321107888766829,False,,False
87,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202087,1,14509.0,7.139457401237505e-05,1.0358638743455497,1.494435674554353,1.0480769465772788,8.0,False,stable,0.6720280108111252,False,0.23729808626414026,False,,False
88,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202088,1,14674.0,7.139457401237505e-05,1.0476439790575915,1.5114307732035683,0.5366461733737105,8.0,False,stable,0.6758462473800839,False,0.6519238684200414,False,,False
89,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202089,2,14838.0,7.139457401237505e-05,1.059352689195621,1.52832287125491,1.0083233021188003,8.0,False,stable,0.3430188188010403,False,0.4270506685304373,False,,False
90,BIZ1,SF100,L,L_OLD1,100-0001-001,S01,202090,1,15003.0,7.139457401237505e-05,1.071132793907663,1.5453179699041255,0.46300533221467455,8.0,False,stable,0.6833089427244332,False,0.43302909859942995,False,,False
36,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202036,0,4064.0,3.5696437495537944e-05,0.1450703219818662,0.20929223410340356,0.0,8.0,False,stable,1.0,False,,False,,False
37,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202037,0,4174.0,3.5696437495537944e-05,0.14899693010637538,0.21495713217214726,0.0,8.0,False,stable,1.0,False,1.0,False,,False
38,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202038,0,4284.0,3.5696437495537944e-05,0.15292353823088456,0.22062203024089097,0.0,8.0,False,stable,1.0,False,1.0,False,,False
39,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202039,0,4394.0,3.5696437495537944e-05,0.15685014635539374,0.22628692830963468,0.0,8.0,False,stable,1.0,False,1.0,False,,False
40,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202040,0,4504.0,3.5696437495537944e-05,0.1607767544799029,0.23195182637837833,0.0,8.0,False,stable,1.0,False,1.0,False,,False
41,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202041,0,4614.0,3.5696437495537944e-05,0.16470336260441207,0.23761672444712204,0.0,8.0,False,stable,1.0,False,1.0,False,,False
42,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202042,0,4724.0,3.5696437495537944e-05,0.16862997072892125,0.24328162251586574,0.0,8.0,False,stable,1.0,False,1.0,False,,False
43,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202043,1,4834.0,3.5696437495537944e-05,0.17255657885343043,0.24894652058460945,0.7510534794153906,8.0,False,stable,0.21985253648358272,False,0.37657828450514097,False,,False
44,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202044,1,4944.0,3.5696437495537944e-05,0.1764831869779396,0.2546114186533532,1.4964420607620375,8.0,False,stable,0.22406733142865368,False,0.10768840888285287,False,,False
45,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202045,0,5054.0,3.5696437495537944e-05,0.18040979510244878,0.2602763167220969,1.2361657440399405,8.0,False,stable,1.0,False,0.38895893599787795,False,,False
46,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202046,0,5164.0,3.5696437495537944e-05,0.18433640322695793,0.26594121479084054,0.9702245292491,8.0,False,stable,1.0,False,1.0,False,,False
47,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202047,0,5274.0,3.5696437495537944e-05,0.1882630113514671,0.27160611285958425,0.6986184163895157,8.0,False,stable,1.0,False,1.0,False,,False
48,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202048,0,5384.0,3.5696437495537944e-05,0.1921896194759763,0.27727101092832795,0.42134740546118776,8.0,False,stable,1.0,False,1.0,False,,False
49,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202049,1,5494.0,3.5696437495537944e-05,0.19611622760048547,0.28293590899707166,1.138411496464116,8.0,False,stable,0.24469210576897718,False,0.4127538728189548,False,,False
50,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202050,1,5604.0,3.5696437495537944e-05,0.20004283572499465,0.28860080706581537,1.8498106893983008,8.0,False,stable,0.24872908345429803,False,0.13009364690851966,False,,False
51,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202051,1,5714.0,3.5696437495537944e-05,0.2039694438495038,0.294265705134559,2.555544984263742,8.0,False,stable,0.2527373431437075,False,0.13388096913258207,False,,False
52,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202052,0,5824.0,3.5696437495537944e-05,0.20789605197401298,0.2999306032033027,2.255614381060439,8.0,False,stable,1.0,False,0.42979537793713846,False,,False
53,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202053,1,5934.0,3.5696437495537944e-05,0.21182266009852216,0.30559550127204643,2.950018879788393,8.0,False,stable,0.2606687254717524,False,0.4353291898382138,False,,False
54,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202054,0,6044.0,3.5696437495537944e-05,0.21574926822303134,0.31126039934079014,2.6387584804476028,8.0,False,stable,1.0,False,0.4407916255483459,False,,False
55,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202055,0,6154.0,3.5696437495537944e-05,0.21967587634754052,0.31692529740953385,2.321833183038069,8.0,False,stable,1.0,False,1.0,False,,False
56,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202056,1,6264.0,3.5696437495537944e-05,0.2236024844720497,0.32259019547827755,2.9992429875597915,8.0,False,stable,0.2723566994034704,False,0.45150693466253194,False,,False
57,BIZ1,SF100,L,L_OLD1,100-0001-001,S02,202057,0,6373.0,3.5696437495537944e-05,0.2274933961590633,0.328203594473669,2.6710393930861223,8.0,False,stable,1.0,False,0.4567383019472549,False,,False
